fraudulent,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,located_in_US,low_required_education,money_in_title,money_in_description,consecutive_punctuation,des_avg_sent_length,has_no_company_profile,has_short_company_profile,has_short_description,has_short_requirements
0,108,154,16,83,1,1,1,1,0.0,0.0,0.0,0,17.5,0,0,0,0
1,38,25,216,0,1,1,0,0,0.0,0.0,0.0,0,13.909090909090908,0,0,0,0
1,45,155,134,0,1,1,0,1,0.0,1.0,0.0,0,16.0,0,0,0,0
0,88,155,54,14,1,1,1,1,0.0,0.0,0.0,0,31.333333333333332,0,0,0,0
1,0,112,0,0,0,0,0,0,0.0,0.0,0.0,0,13.2,1,1,0,1
1,7,82,4,62,1,1,0,1,0.0,0.0,0.0,0,17.5,0,1,0,1
1,70,249,131,81,1,1,1,1,0.0,0.0,0.0,0,4.5,0,0,0,0
0,277,78,50,142,1,1,1,0,0.0,0.0,1.0,0,14.666666666666666,0,0,0,0
0,126,163,35,3,1,1,0,1,0.0,0.0,0.0,0,26.25,0,0,0,0
0,78,150,82,0,1,1,0,1,1.0,0.0,0.0,0,47.666666666666664,0,0,0,0
1,0,140,27,48,0,0,0,0,0.0,0.0,1.0,0,15.083333333333334,1,1,0,0
0,32,596,0,0,1,1,1,1,0.0,0.0,0.0,0,9.833333333333334,0,0,0,1
1,38,25,216,0,1,1,0,1,1.0,1.0,0.0,0,15.333333333333334,0,0,0,0
0,39,93,71,0,1,1,1,0,0.0,0.0,0.0,0,15.285714285714286,0,0,0,0
1,0,54,0,0,0,0,0,1,0.0,0.0,0.0,0,37.0,1,1,0,1
0,25,89,0,0,0,0,0,0,0.0,0.0,0.0,0,41.0,0,0,0,1
0,70,174,20,0,0,0,1,1,0.0,0.0,0.0,0,13.2,0,0,0,0
0,156,128,43,146,1,1,0,0,0.0,0.0,0.0,0,10.166666666666666,0,0,0,0
1,0,215,22,25,0,0,1,1,0.0,0.0,0.0,0,15.0,1,1,0,0
1,0,5,0,3,0,0,1,0,0.0,0.0,0.0,0,18.8,1,1,1,1
0,78,97,76,0,1,1,0,1,0.0,0.0,0.0,0,28.833333333333332,0,0,0,0
1,84,114,10,3,1,1,1,0,0.0,0.0,0.0,0,26.0,0,0,0,0
1,47,116,163,56,1,1,1,0,0.0,0.0,0.0,0,37.22222222222222,0,0,0,0
0,149,321,194,44,1,1,0,1,0.0,0.0,0.0,0,16.8,0,0,0,0
1,0,49,124,20,0,0,0,0,0.0,0.0,0.0,0,36.0,1,1,0,0
1,111,229,131,78,1,1,1,0,0.0,0.0,0.0,0,12.5,0,0,0,0
1,0,38,43,17,0,0,0,0,0.0,0.0,0.0,0,23.0,1,1,0,0
0,10,43,16,3,1,1,1,1,0.0,0.0,0.0,0,17.428571428571427,0,0,0,0
1,84,174,31,5,1,1,1,1,0.0,0.0,0.0,0,14.2,0,0,0,0
1,0,80,62,0,0,0,1,1,0.0,0.0,0.0,0,10.0,1,1,0,0
1,0,34,28,0,0,0,0,1,0.0,0.0,0.0,0,12.727272727272727,1,1,0,0
0,10,45,16,3,1,1,1,1,0.0,0.0,0.0,0,26.0,0,0,0,0
1,75,59,28,31,1,1,0,1,0.0,0.0,0.0,0,10.846153846153847,0,0,0,0
1,50,50,27,28,0,0,0,0,0.0,0.0,0.0,0,22.666666666666668,0,0,0,0
1,0,67,18,0,0,0,0,1,0.0,0.0,0.0,0,24.125,1,1,0,0
1,81,80,151,0,1,1,0,0,0.0,0.0,0.0,0,14.608695652173912,0,0,0,0
1,0,67,18,0,0,0,0,1,0.0,0.0,0.0,0,23.666666666666668,1,1,0,0
0,69,279,38,101,1,1,1,1,0.0,0.0,0.0,0,10.11111111111111,0,0,0,0
1,41,187,96,22,1,1,0,1,1.0,0.0,0.0,0,18.625,0,0,0,0
1,0,30,83,0,0,0,0,0,0.0,0.0,0.0,0,22.5,1,1,0,0
1,0,251,316,0,0,0,0,1,0.0,0.0,0.0,0,13.2,1,1,0,0
0,49,68,0,0,1,1,1,1,0.0,0.0,0.0,0,23.333333333333332,0,0,0,1
1,0,68,17,40,0,0,0,1,0.0,0.0,0.0,0,30.928571428571427,1,1,0,0
1,47,342,203,3,1,1,1,1,0.0,0.0,0.0,0,76.0,0,0,0,0
1,105,239,3,14,1,1,1,0,0.0,0.0,0.0,0,34.125,0,0,0,1
0,0,121,67,14,1,1,0,0,0.0,0.0,0.0,0,17.25,1,1,0,0
1,41,232,153,0,1,1,0,1,0.0,0.0,0.0,0,12.32,0,0,0,0
1,0,106,80,30,0,0,0,1,0.0,0.0,1.0,0,13.133333333333333,1,1,0,0
1,0,68,17,54,0,0,0,0,0.0,0.0,1.0,0,26.666666666666668,1,1,0,0
1,0,41,69,10,1,1,1,1,0.0,0.0,0.0,0,24.666666666666668,1,1,0,0
0,0,122,0,0,0,0,0,0,0.0,0.0,0.0,0,14.0,1,1,0,1
0,88,111,56,96,1,1,1,1,0.0,0.0,0.0,0,14.9,0,0,0,0
1,39,254,77,0,1,1,0,1,0.0,0.0,0.0,0,11.764705882352942,0,0,0,0
1,60,225,25,25,1,1,0,1,0.0,0.0,0.0,0,37.8,0,0,0,0
0,75,96,74,8,1,1,1,1,1.0,0.0,1.0,0,14.11111111111111,0,0,0,0
1,0,40,48,20,0,0,0,1,0.0,0.0,0.0,0,11.727272727272727,1,1,0,0
1,0,573,46,22,0,0,0,1,0.0,0.0,0.0,0,20.533333333333335,1,1,0,0
1,146,300,141,124,1,1,1,0,0.0,0.0,0.0,0,22.25,0,0,0,0
0,161,76,61,0,1,1,1,1,0.0,0.0,0.0,0,11.869565217391305,0,0,0,0
1,47,88,60,3,1,1,1,1,0.0,0.0,0.0,0,11.833333333333334,0,0,0,0
0,10,43,16,3,1,1,1,0,0.0,0.0,0.0,0,20.0,0,0,0,0
0,51,223,143,0,1,1,1,1,0.0,0.0,0.0,0,16.357142857142858,0,0,0,0
1,0,45,14,53,0,0,0,0,0.0,0.0,0.0,0,17.0,1,1,0,0
1,0,149,0,0,0,0,0,1,0.0,0.0,0.0,0,11.764705882352942,1,1,0,1
1,0,218,0,0,0,0,0,1,0.0,0.0,0.0,0,11.4,1,1,0,1
0,115,202,43,98,1,1,1,0,0.0,0.0,0.0,0,11.8,0,0,0,0
0,0,506,0,0,0,0,1,1,0.0,0.0,0.0,0,41.0,1,1,0,1
0,0,49,177,0,0,0,0,1,1.0,0.0,0.0,0,18.0,1,1,0,0
1,0,4,2,2,0,0,1,0,0.0,0.0,0.0,0,23.25,1,1,1,1
0,126,138,51,82,1,1,0,1,1.0,0.0,0.0,0,9.444444444444445,0,0,0,0
1,0,331,0,0,0,0,0,1,1.0,0.0,0.0,0,14.0,1,1,0,1
0,29,101,58,120,1,1,1,1,0.0,0.0,0.0,0,12.0,0,0,0,0
0,0,87,0,0,0,0,0,1,0.0,0.0,0.0,0,15.0,1,1,0,1
1,0,114,0,0,0,0,0,0,0.0,0.0,0.0,0,11.875,1,1,0,1
0,0,141,83,18,0,0,1,1,0.0,0.0,0.0,0,9.454545454545455,1,1,0,0
0,269,123,118,25,1,1,1,1,0.0,0.0,0.0,0,24.4,0,0,0,0
0,0,306,66,0,0,0,0,0,0.0,0.0,0.0,0,253.0,1,1,0,0
0,80,71,48,96,1,1,0,1,0.0,0.0,0.0,0,15.4,0,0,0,0
0,127,196,36,24,1,1,1,1,0.0,0.0,0.0,0,16.142857142857142,0,0,0,0
1,0,39,73,47,0,0,1,0,0.0,0.0,0.0,0,10.333333333333334,1,1,0,0
0,48,92,113,0,1,1,0,1,0.0,0.0,0.0,0,40.0,0,0,0,0
1,41,229,22,0,1,1,0,1,0.0,0.0,0.0,0,13.75,0,0,0,0
0,148,181,92,23,1,1,0,0,0.0,0.0,0.0,0,14.441176470588236,0,0,0,0
1,0,68,17,54,0,0,0,0,0.0,0.0,0.0,0,12.333333333333334,1,1,0,0
0,115,189,45,89,1,1,1,0,0.0,0.0,0.0,0,28.6,0,0,0,0
0,55,124,119,54,1,1,0,1,0.0,0.0,0.0,0,16.88888888888889,0,0,0,0
1,0,54,0,0,0,0,0,0,0.0,0.0,0.0,0,39.333333333333336,1,1,0,1
0,115,174,72,0,1,1,0,0,0.0,0.0,0.0,0,15.142857142857142,0,0,0,0
0,125,50,52,39,1,1,0,1,0.0,0.0,1.0,0,14.904761904761905,0,0,0,0
0,79,30,30,51,1,1,1,0,0.0,0.0,0.0,0,60.0,0,0,0,0
0,10,40,20,3,1,1,0,1,0.0,0.0,0.0,0,13.25,0,0,0,0
1,0,102,5,8,0,0,1,0,0.0,0.0,0.0,0,32.166666666666664,1,1,0,1
1,38,25,216,0,1,1,0,1,0.0,0.0,0.0,0,32.4,0,0,0,0
0,384,35,77,21,1,1,1,0,0.0,0.0,0.0,0,30.88888888888889,0,0,0,0
0,67,210,61,92,1,1,1,1,0.0,0.0,0.0,0,24.0,0,0,0,0
0,10,43,16,3,1,1,1,0,0.0,0.0,0.0,0,21.166666666666668,0,0,0,0
1,0,60,13,14,0,0,0,1,0.0,0.0,0.0,0,15.75,1,1,0,0
0,38,176,46,14,1,1,1,0,0.0,0.0,0.0,0,15.8,0,0,0,0
0,72,200,53,19,1,1,1,1,0.0,0.0,0.0,0,12.083333333333334,0,0,0,0
0,22,109,41,0,1,1,1,1,0.0,0.0,0.0,0,19.4,0,0,0,0
1,0,60,13,14,0,0,0,1,0.0,0.0,0.0,0,22.8,1,1,0,0
1,124,70,41,6,1,1,1,0,0.0,0.0,0.0,0,36.666666666666664,0,0,0,0
1,0,120,37,0,0,0,0,0,0.0,0.0,0.0,0,20.0,1,1,0,0
0,78,164,104,0,1,1,0,1,0.0,0.0,1.0,0,21.5,0,0,0,0
1,75,59,28,31,1,1,0,1,1.0,0.0,0.0,0,28.0,0,0,0,0
0,31,25,124,0,1,1,1,1,0.0,0.0,0.0,0,59.0,0,0,0,0
0,89,116,0,0,0,0,0,0,1.0,0.0,0.0,0,11.666666666666666,0,0,0,1
0,78,150,82,0,1,1,0,0,0.0,0.0,0.0,0,24.0,0,0,0,0
0,38,132,95,28,1,1,1,0,0.0,0.0,0.0,0,26.0,0,0,0,0
0,124,326,64,70,1,1,0,0,0.0,0.0,0.0,0,11.8,0,0,0,0
0,5,59,22,16,1,1,1,0,0.0,0.0,0.0,0,38.5,0,1,0,0
1,84,88,50,3,1,1,1,1,0.0,0.0,0.0,0,15.833333333333334,0,0,0,0
1,125,101,297,114,1,1,1,0,0.0,0.0,0.0,0,14.777777777777779,0,0,0,0
1,96,219,75,21,1,1,1,1,0.0,0.0,1.0,0,31.5,0,0,0,0
1,0,35,1,0,0,0,1,1,0.0,0.0,0.0,0,21.2,1,1,0,1
1,0,83,39,18,0,0,0,1,0.0,0.0,0.0,0,42.375,1,1,0,0
1,47,201,44,40,1,1,1,1,0.0,0.0,1.0,0,15.545454545454545,0,0,0,0
1,0,54,54,42,0,0,0,1,0.0,0.0,0.0,0,16.0,1,1,0,0
0,78,145,81,0,1,1,0,0,0.0,0.0,0.0,0,19.5,0,0,0,0
1,0,88,0,0,0,0,0,1,0.0,0.0,0.0,0,10.857142857142858,1,1,0,1
1,0,114,0,0,0,0,0,1,0.0,0.0,0.0,0,18.5,1,1,0,1
0,77,105,0,0,1,1,0,0,0.0,0.0,0.0,0,13.25,0,0,0,1
1,0,112,0,0,0,0,0,1,0.0,0.0,0.0,0,11.235294117647058,1,1,0,1
1,0,68,4,2,1,1,0,1,0.0,0.0,0.0,0,16.789473684210527,1,1,0,1
1,0,81,0,0,0,0,0,1,0.0,0.0,0.0,0,25.5,1,1,0,1
0,42,57,0,0,1,1,1,1,0.0,0.0,0.0,0,10.333333333333334,0,0,0,1
0,277,70,27,35,1,1,1,0,0.0,0.0,0.0,0,26.333333333333332,0,0,0,0
1,0,115,220,0,0,0,0,1,0.0,0.0,0.0,0,21.2,1,1,0,0
1,0,112,0,0,0,0,0,0,1.0,0.0,0.0,0,14.0,1,1,0,1
1,0,248,287,0,0,0,0,1,1.0,0.0,1.0,0,9.866666666666667,1,1,0,0
0,0,149,86,0,0,0,0,1,0.0,1.0,0.0,0,12.5,1,1,0,0
0,124,256,60,70,1,1,0,0,0.0,0.0,0.0,0,17.25,0,0,0,0
0,0,20,40,0,0,0,0,0,0.0,0.0,0.0,0,15.5,1,1,0,0
0,97,41,277,39,1,1,1,1,1.0,0.0,0.0,0,21.2,0,0,0,0
0,49,73,0,0,1,1,1,0,0.0,0.0,1.0,0,26.6,0,0,0,1
0,42,79,0,0,1,1,1,0,0.0,0.0,0.0,0,11.666666666666666,0,0,0,1
1,0,88,0,0,0,0,0,1,0.0,0.0,0.0,0,23.545454545454547,1,1,0,1
1,20,39,10,3,0,0,0,0,0.0,0.0,0.0,0,10.666666666666666,0,0,0,0
0,25,117,0,0,0,0,0,1,0.0,0.0,0.0,0,9.8,0,0,0,1
0,146,89,76,43,1,1,1,0,0.0,0.0,0.0,0,26.0,0,0,0,0
0,59,42,111,0,1,1,0,1,0.0,0.0,0.0,0,16.0,0,0,0,0
1,0,36,29,0,0,0,0,1,0.0,0.0,0.0,0,17.25,1,1,0,0
1,0,57,3,0,0,0,0,0,0.0,0.0,0.0,0,15.0,1,1,0,1
0,56,212,0,0,1,1,0,1,0.0,0.0,0.0,0,14.333333333333334,0,0,0,1
0,32,585,0,0,1,1,1,0,0.0,0.0,0.0,0,25.666666666666668,0,0,0,1
1,79,146,101,0,1,1,1,1,0.0,0.0,0.0,0,29.5,0,0,0,0
1,20,18,9,6,0,0,0,1,0.0,0.0,0.0,0,15.631578947368421,0,0,0,1
1,41,268,85,62,1,1,0,0,0.0,0.0,0.0,0,21.857142857142858,0,0,0,0
0,0,180,110,14,0,0,0,1,0.0,0.0,0.0,0,15.0,1,1,0,0
1,0,210,0,0,0,0,0,1,0.0,0.0,0.0,0,51.5,1,1,0,1
0,10,51,17,3,1,1,1,1,0.0,0.0,0.0,0,32.333333333333336,0,0,0,0
0,39,156,103,26,1,1,1,1,0.0,0.0,0.0,0,28.0,0,0,0,0
0,106,319,62,2,1,1,1,1,0.0,0.0,0.0,0,18.75,0,0,0,0
1,0,60,13,14,0,0,0,1,0.0,0.0,0.0,0,24.0,1,1,0,0
1,0,49,150,0,0,0,0,1,0.0,0.0,0.0,0,22.1875,1,1,0,0
0,0,62,0,0,1,1,1,1,0.0,0.0,0.0,0,45.8,1,1,0,1
1,124,27,37,10,1,1,1,1,1.0,0.0,0.0,0,12.733333333333333,0,0,0,0
1,0,136,3,10,0,0,1,1,0.0,0.0,0.0,0,54.75,1,1,0,1
0,64,148,61,0,1,1,0,1,0.0,0.0,0.0,0,17.375,0,0,0,0
1,0,54,3,0,0,0,0,0,0.0,0.0,0.0,0,23.0,1,1,0,1
1,0,80,130,133,0,0,0,1,0.0,0.0,0.0,0,21.692307692307693,1,1,0,0
1,0,46,47,18,0,0,1,1,0.0,0.0,0.0,0,12.533333333333333,1,1,0,0
1,41,232,153,0,1,1,0,1,0.0,0.0,0.0,0,13.125,0,0,0,0
1,0,62,47,13,0,0,0,1,0.0,0.0,0.0,0,29.25,1,1,0,0
0,254,37,0,212,1,1,0,1,0.0,0.0,0.0,0,16.666666666666668,0,0,0,1
0,25,42,0,0,0,0,0,0,0.0,0.0,0.0,0,18.375,0,0,0,1
1,0,102,5,8,0,0,1,0,0.0,0.0,0.0,0,14.142857142857142,1,1,0,1
1,0,83,60,67,0,0,0,1,0.0,0.0,0.0,0,20.6,1,1,0,0
0,49,209,53,72,1,1,0,0,0.0,0.0,0.0,0,16.4,0,0,0,0
0,180,74,26,0,1,1,0,1,0.0,0.0,0.0,0,17.666666666666668,0,0,0,0
0,48,73,0,0,1,1,0,1,0.0,0.0,0.0,0,39.0,0,0,0,1
0,277,76,18,15,1,1,1,1,0.0,0.0,0.0,0,16.1,0,0,0,0
0,0,89,51,13,0,0,0,1,0.0,0.0,0.0,0,25.571428571428573,1,1,0,0
1,0,17,2,49,0,0,0,1,0.0,0.0,0.0,0,34.8,1,1,0,1
1,0,114,0,0,0,0,0,1,0.0,0.0,0.0,0,20.75,1,1,0,1
0,51,212,41,16,1,1,1,0,0.0,0.0,1.0,0,10.115384615384615,0,0,0,0
0,27,266,0,11,1,1,1,1,0.0,0.0,0.0,0,45.0,0,0,0,1
1,0,215,22,25,0,0,1,1,0.0,0.0,0.0,0,30.0,1,1,0,0
1,0,226,0,0,0,0,0,1,0.0,0.0,0.0,0,28.0,1,1,0,1
1,39,261,78,0,1,1,0,1,0.0,0.0,0.0,0,23.6,0,0,0,0
0,213,169,22,0,1,1,0,1,0.0,0.0,0.0,0,14.5,0,0,0,0
1,0,45,14,53,0,0,0,0,0.0,0.0,0.0,0,22.3,1,1,0,0
1,77,30,5,0,1,1,0,1,0.0,0.0,0.0,0,10.0,0,0,0,1
1,0,168,168,168,0,0,0,0,0.0,0.0,0.0,0,14.666666666666666,1,1,0,0
1,0,68,17,54,0,0,0,0,0.0,0.0,0.0,0,15.142857142857142,1,1,0,0
1,0,122,34,0,0,0,1,1,0.0,0.0,0.0,0,12.285714285714286,1,1,0,0
0,95,302,137,0,1,1,0,1,0.0,0.0,0.0,0,9.4375,0,0,0,0
0,20,67,20,6,1,1,1,1,0.0,0.0,0.0,0,10.714285714285714,0,0,0,0
1,0,54,54,42,0,0,0,0,0.0,0.0,0.0,0,21.0,1,1,0,0
0,0,45,51,0,1,1,0,1,0.0,0.0,0.0,0,36.5,1,1,0,0
1,0,173,47,0,0,0,0,1,0.0,0.0,0.0,0,14.0,1,1,0,0
0,37,217,32,23,1,1,1,1,0.0,0.0,0.0,0,11.090909090909092,0,0,0,0
0,85,121,94,0,1,1,0,1,0.0,0.0,0.0,0,12.076923076923077,0,0,0,0
1,0,54,54,42,0,0,0,1,1.0,0.0,0.0,0,56.0,1,1,0,0
0,54,130,196,0,1,1,0,1,0.0,0.0,0.0,0,21.692307692307693,0,0,0,0
1,0,154,12,83,0,0,1,0,0.0,0.0,0.0,0,12.6,1,1,0,0
1,0,215,22,25,0,0,1,1,1.0,0.0,0.0,0,12.125,1,1,0,0
1,0,41,33,0,0,0,0,0,0.0,0.0,0.0,0,15.625,1,1,0,0
1,0,48,227,80,0,0,0,1,0.0,0.0,0.0,0,18.25,1,1,0,0
1,75,59,28,31,1,1,0,0,0.0,0.0,0.0,0,14.0,0,0,0,0
1,0,454,80,22,0,0,0,0,0.0,0.0,0.0,0,20.5,1,1,0,0
0,12,94,26,0,1,1,1,0,0.0,0.0,0.0,0,13.88888888888889,0,0,0,0
1,0,304,0,0,0,0,0,1,0.0,0.0,0.0,0,27.0,1,1,0,1
1,0,226,90,0,0,0,0,0,0.0,0.0,0.0,0,17.6,1,1,0,0
0,158,80,190,97,1,1,1,0,1.0,0.0,0.0,0,17.333333333333332,0,0,0,0
0,10,37,19,3,1,1,0,1,0.0,0.0,0.0,0,7.5,0,0,0,0
1,0,125,285,0,0,0,1,1,0.0,0.0,0.0,0,11.0,1,1,0,0
1,0,71,25,0,0,0,0,0,0.0,0.0,0.0,0,13.833333333333334,1,1,0,0
0,127,155,43,0,1,1,0,0,0.0,0.0,0.0,0,18.0,0,0,0,0
0,211,248,122,0,1,1,1,1,0.0,0.0,0.0,0,12.0,0,0,0,0
0,0,237,73,93,0,0,0,1,0.0,0.0,0.0,0,38.166666666666664,1,1,0,0
1,0,68,17,54,0,0,0,1,1.0,0.0,0.0,0,18.0,1,1,0,0
0,78,150,103,0,1,1,0,0,0.0,0.0,0.0,0,11.727272727272727,0,0,0,0
0,75,129,62,58,1,1,1,1,0.0,0.0,0.0,0,15.0,0,0,0,0
0,25,81,0,0,0,0,0,1,0.0,0.0,0.0,0,14.714285714285714,0,0,0,1
1,0,49,24,74,0,0,0,1,0.0,0.0,0.0,0,23.333333333333332,1,1,0,0
1,0,217,0,0,0,0,0,1,0.0,0.0,0.0,0,18.94736842105263,1,1,0,1
1,0,42,0,0,0,0,0,1,0.0,0.0,0.0,0,21.8,1,1,0,1
0,72,173,64,21,1,1,1,0,0.0,0.0,0.0,0,20.0,0,0,0,0
0,115,215,209,0,1,1,0,1,0.0,0.0,0.0,0,16.0,0,0,0,0
1,12,70,3,0,1,1,0,0,0.0,0.0,0.0,0,24.333333333333332,0,0,0,1
1,71,43,12,5,1,1,0,1,0.0,0.0,1.0,0,31.142857142857142,0,0,0,0
0,439,178,126,100,1,1,1,0,0.0,0.0,0.0,0,15.857142857142858,0,0,0,0
0,25,148,75,0,0,0,0,0,0.0,0.0,0.0,0,12.125,0,0,0,0
1,84,65,5,14,1,1,1,1,0.0,0.0,0.0,0,16.214285714285715,0,0,0,1
1,0,68,17,54,0,0,0,1,0.0,0.0,0.0,0,35.5,1,1,0,0
1,50,50,27,28,0,0,0,1,1.0,0.0,0.0,0,32.0,0,0,0,0
0,88,239,57,82,1,1,1,0,0.0,0.0,0.0,0,38.142857142857146,0,0,0,0
1,0,53,0,0,0,0,0,1,0.0,0.0,0.0,0,11.88888888888889,1,1,0,1
0,67,87,46,0,0,0,1,0,0.0,0.0,0.0,0,25.75,0,0,0,0
1,0,69,111,20,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
1,47,91,53,12,1,1,1,1,0.0,0.0,0.0,0,13.23076923076923,0,0,0,0
1,0,55,0,0,0,0,0,1,0.0,0.0,0.0,0,14.833333333333334,1,1,0,1
1,0,90,48,0,0,0,0,0,0.0,0.0,0.0,0,13.714285714285714,1,1,0,0
0,78,128,85,0,1,1,0,0,0.0,0.0,0.0,0,11.5,0,0,0,0
0,0,245,0,0,0,0,0,1,0.0,0.0,0.0,0,16.7,1,1,0,1
1,41,285,314,0,1,1,0,0,1.0,0.0,0.0,0,10.166666666666666,0,0,0,0
0,86,204,43,0,1,1,1,1,0.0,0.0,0.0,0,30.0,0,0,0,0
1,0,67,18,0,0,0,0,0,0.0,0.0,0.0,0,34.2,1,1,0,0
0,144,136,57,5,1,1,1,0,0.0,0.0,0.0,0,20.0,0,0,0,0
0,19,37,65,0,1,1,0,1,0.0,0.0,0.0,0,12.333333333333334,0,0,0,0
1,0,45,14,53,0,0,0,0,0.0,0.0,0.0,0,20.5,1,1,0,0
0,21,145,27,14,1,1,1,1,0.0,0.0,0.0,0,15.0,0,0,0,0
0,242,57,80,67,1,1,0,1,0.0,0.0,0.0,0,10.333333333333334,0,0,0,0
0,179,96,34,0,1,1,0,0,0.0,0.0,0.0,0,14.055555555555555,0,0,0,0
0,69,153,110,101,1,1,1,0,0.0,0.0,0.0,0,12.5,0,0,0,0
1,0,115,0,0,0,0,0,1,0.0,0.0,0.0,0,29.25,1,1,0,1
0,25,125,0,0,0,0,0,1,0.0,0.0,0.0,0,18.0,0,0,0,1
1,0,105,21,0,0,0,0,1,0.0,0.0,0.0,0,14.555555555555555,1,1,0,0
1,0,104,43,11,0,0,1,1,0.0,0.0,0.0,0,24.285714285714285,1,1,0,0
1,0,68,118,48,1,1,1,0,0.0,0.0,0.0,0,32.5,1,1,0,0
0,86,231,180,0,1,1,0,1,0.0,0.0,0.0,0,11.055555555555555,0,0,0,0
0,125,340,108,29,1,1,1,0,0.0,0.0,0.0,0,16.90909090909091,0,0,0,0
1,0,19,0,0,0,0,0,1,0.0,0.0,0.0,0,13.4,1,1,0,1
1,47,116,163,56,1,1,1,1,0.0,0.0,0.0,0,17.0,0,0,0,0
1,46,50,90,38,0,0,1,1,0.0,0.0,0.0,0,22.714285714285715,0,0,0,0
1,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,17.181818181818183,1,1,1,1
0,106,241,48,0,1,1,1,0,0.0,0.0,0.0,0,6.75,0,0,0,0
0,271,524,5,0,1,1,0,0,0.0,0.0,0.0,0,24.666666666666668,0,0,0,1
0,94,110,99,93,1,1,0,0,0.0,0.0,0.0,0,17.6,0,0,0,0
1,125,101,297,114,1,1,1,1,0.0,0.0,0.0,0,20.0,0,0,0,0
1,125,266,77,210,1,1,0,1,0.0,0.0,0.0,0,11.5,0,0,0,0
0,158,233,119,24,1,1,1,1,0.0,0.0,0.0,0,29.666666666666668,0,0,0,0
0,48,116,120,100,1,1,0,1,0.0,0.0,0.0,0,32.666666666666664,0,0,0,0
0,69,78,103,48,1,1,0,1,0.0,0.0,0.0,0,32.0,0,0,0,0
1,0,215,22,25,0,0,1,1,0.0,0.0,0.0,0,20.916666666666668,1,1,0,0
0,72,223,181,19,1,1,1,1,0.0,0.0,0.0,0,15.8,0,0,0,0
0,87,122,0,0,1,1,1,1,0.0,0.0,0.0,0,30.6,0,0,0,1
0,191,131,115,22,1,1,1,0,0.0,0.0,0.0,0,15.4,0,0,0,0
0,80,129,33,0,1,1,0,0,0.0,0.0,0.0,0,15.8,0,0,0,0
0,124,243,31,67,1,1,0,1,0.0,0.0,0.0,0,23.0,0,0,0,0
1,0,218,0,0,0,0,0,1,0.0,0.0,0.0,0,19.428571428571427,1,1,0,1
1,0,91,0,0,0,0,0,1,0.0,0.0,0.0,0,15.545454545454545,1,1,0,1
1,0,67,18,0,0,0,0,0,0.0,0.0,1.0,0,21.5,1,1,0,0
1,0,68,17,40,0,0,0,1,0.0,0.0,0.0,0,45.0,1,1,0,0
1,70,122,252,81,1,1,1,1,0.0,0.0,0.0,0,17.25,0,0,0,0
1,0,590,54,0,0,0,0,1,0.0,0.0,0.0,0,11.833333333333334,1,1,0,0
1,0,24,86,76,0,0,0,1,0.0,0.0,0.0,0,11.777777777777779,1,1,0,0
1,0,45,14,53,0,0,0,0,0.0,0.0,0.0,0,10.882352941176471,1,1,0,0
1,64,302,142,81,1,1,1,1,0.0,0.0,0.0,0,22.6,0,0,0,0
1,0,206,0,0,0,0,0,0,0.0,0.0,0.0,0,31.0,1,1,0,1
0,139,178,166,139,1,1,1,0,0.0,0.0,0.0,0,16.0,0,0,0,0
0,0,126,126,23,0,0,0,0,0.0,0.0,0.0,0,23.0,1,1,0,0
0,122,312,128,122,1,1,0,1,0.0,0.0,0.0,0,20.5,0,0,0,0
1,0,116,75,36,0,0,0,1,0.0,0.0,1.0,0,21.5,1,1,0,0
0,124,243,31,67,1,1,0,0,0.0,0.0,0.0,0,14.333333333333334,0,0,0,0
1,0,215,22,25,0,0,1,0,0.0,0.0,0.0,0,15.333333333333334,1,1,0,0
0,0,52,52,0,0,0,0,1,0.0,0.0,0.0,0,8.571428571428571,1,1,0,0
0,78,129,68,0,1,1,0,1,0.0,0.0,0.0,0,13.0,0,0,0,0
0,0,64,0,0,0,0,0,1,1.0,0.0,1.0,0,15.545454545454545,1,1,0,1
1,0,58,109,36,0,0,0,0,0.0,0.0,0.0,0,19.4,1,1,0,0
1,0,25,0,0,0,0,0,1,0.0,0.0,0.0,0,14.666666666666666,1,1,0,1
1,0,119,41,0,0,0,1,1,1.0,0.0,0.0,0,18.0,1,1,0,0
1,0,69,111,20,0,0,0,0,0.0,0.0,0.0,0,14.75,1,1,0,0
1,64,302,142,81,1,1,1,1,0.0,0.0,0.0,0,13.142857142857142,0,0,0,0
1,0,254,77,0,0,0,0,0,0.0,0.0,0.0,0,29.5,1,1,0,0
1,0,39,73,47,0,0,1,0,0.0,0.0,0.0,0,10.333333333333334,1,1,0,0
0,66,163,53,0,1,1,1,0,0.0,0.0,0.0,0,25.2,0,0,0,0
1,0,258,112,61,0,0,0,1,1.0,0.0,0.0,0,12.75,1,1,0,0
0,42,64,0,0,1,1,1,1,0.0,0.0,0.0,0,11.304347826086957,0,0,0,1
0,66,199,67,19,1,1,0,1,0.0,0.0,0.0,0,21.857142857142858,0,0,0,0
1,125,406,137,78,1,1,1,1,0.0,0.0,0.0,0,10.272727272727273,0,0,0,0
1,0,573,46,22,0,0,0,0,0.0,0.0,0.0,0,16.8,1,1,0,0
1,0,236,0,0,0,0,0,0,0.0,0.0,0.0,0,13.0625,1,1,0,1
